Number of routes:    		5
Number of unassigned:		10

X_coor		Y_coor		Arr		Accepted
	85 				35 			10		 1
	49 				58 			16		 1
	61 				52 			21		 1
	95 				30 			24		 1
	55 				85 			27		 1
	60 				85 			47		 1
	35 				5 			48		 1
	20 				20 			54		 1
	37 				31 			71		 1
	20 				20 			82		 1
	60 				80 			87		 1
	42 				10 			110		 1
	40 				60 			115		 1
	5 				45 			123		 1
	92 				30 			124		 1
	65 				35 			125		 1
	8 				45 			152		 1
	30 				25 			153		 1
	42 				12 			156		 1
	2 				40 			168		 1
	8 				40 			168		 1
	49 				42 			187		 1
	57 				29 			188		 1
	5 				45 			190		 1
	20 				85 			207		 1
	64 				42 			207		 1
	62 				80 			213		 1
	37 				47 			229		 1
	0 				45 			237		 1
	18 				80 			239		 1
	24 				58 			255		 1
	55 				80 			261		 1
	55 				85 			263		 1
	60 				85 			288		 1
	27 				43 			293		 1
	38 				15 			298		 1
	50 				35 			320		 1
	30 				25 			327		 1
	56 				37 			333		 1
	30 				60 			342		 1
	55 				82 			348		 1
	55 				80 			352		 1
	24 				58 			358		 1
	55 				85 			361		 1
	85 				35 			373		 1
	57 				48 			397		 1
	45 				65 			408		 1
	88 				30 			416		 1
	42 				5 			418		 1
	37 				31 			426		 1
	55 				80 			442		 1
	31 				52 			449		 1
	60 				85 			449		 1
	42 				15 			468		 1
	27 				43 			468		 1
	40 				50 			112		 0
	62 				80 			112		 0
	40 				50 			80		 0
	95 				30 			80		 0
	40 				50 			166		 0
	15 				75 			166		 0
	40 				50 			259		 0
	5 				5 			259		 0
	40 				50 			213		 0
	23 				3 			213		 0
