Number of routes:    		5
Number of unassigned:		0

X_coor		Y_coor		Arr		Accepted
	40 				15 			61		 1
	92 				30 			69		 1
	5 				35 			73		 1
	35 				5 			98		 1
	85 				25 			118		 1
	0 				45 			130		 1
	55 				54 			137		 1
	8 				45 			166		 1
	44 				5 			168		 1
	58 				75 			183		 1
	65 				55 			205		 1
	5 				45 			214		 1
	15 				80 			234		 1
	61 				52 			262		 1
	55 				80 			262		 1
	15 				10 			266		 1
	22 				85 			281		 1
	22 				85 			298		 1
	31 				52 			306		 1
	30 				60 			309		 1
	37 				31 			313		 1
	2 				40 			314		 1
	26 				52 			330		 1
	20 				80 			351		 1
	24 				58 			367		 1
	65 				20 			375		 1
	15 				80 			426		 1
	55 				20 			437		 1
	10 				40 			447		 1
	26 				52 			448		 1
	26 				52 			451		 1
