Number of routes:    		5
Number of unassigned:		12

X_coor		Y_coor		Arr		Accepted
	60 				85 			6		 1
	12 				24 			7		 1
	63 				65 			36		 1
	38 				15 			36		 1
	65 				35 			40		 1
	2 				40 			46		 1
	50 				35 			66		 1
	63 				65 			69		 1
	15 				75 			74		 1
	63 				23 			80		 1
	55 				20 			81		 1
	20 				80 			85		 1
	42 				15 			106		 1
	40 				5 			122		 1
	0 				45 			131		 1
	5 				35 			158		 1
	55 				82 			159		 1
	20 				82 			180		 1
	57 				48 			192		 1
	61 				52 			200		 1
	85 				35 			215		 1
	57 				48 			222		 1
	65 				35 			228		 1
	20 				50 			230		 1
	21 				24 			240		 1
	10 				35 			242		 1
	85 				35 			248		 1
	5 				35 			273		 1
	12 				24 			303		 1
	49 				42 			305		 1
	6 				68 			322		 1
	38 				5 			330		 1
	2 				45 			330		 1
	49 				42 			334		 1
	44 				5 			336		 1
	18 				75 			344		 1
	55 				85 			352		 1
	67 				85 			357		 1
	37 				31 			363		 1
	20 				85 			364		 1
	42 				10 			412		 1
	63 				65 			413		 1
	57 				48 			415		 1
	10 				20 			434		 1
	20 				50 			445		 1
	42 				10 			454		 1
	63 				23 			455		 1
	55 				80 			462		 1
	15 				60 			466		 1
	40 				50 			1		 0
	87 				30 			1		 0
	40 				50 			336		 0
	15 				10 			336		 0
	40 				50 			445		 0
	15 				10 			445		 0
	40 				50 			346		 0
	90 				35 			346		 0
	40 				50 			72		 0
	87 				30 			72		 0
	40 				50 			322		 0
	90 				35 			322		 0
