Number of routes:    		5
Number of unassigned:		6

X_coor		Y_coor		Arr		Accepted
	35 				5 			5		 1
	44 				5 			26		 1
	22 				75 			28		 1
	55 				20 			33		 1
	2 				45 			34		 1
	40 				5 			37		 1
	49 				42 			49		 1
	95 				30 			53		 1
	8 				40 			61		 1
	6 				68 			75		 1
	8 				56 			75		 1
	25 				30 			104		 1
	37 				47 			109		 1
	0 				45 			122		 1
	49 				58 			146		 1
	20 				50 			149		 1
	27 				43 			160		 1
	40 				5 			166		 1
	18 				75 			179		 1
	50 				35 			195		 1
	38 				15 			206		 1
	42 				10 			209		 1
	8 				45 			222		 1
	64 				42 			223		 1
	53 				43 			236		 1
	61 				52 			248		 1
	90 				35 			250		 1
	45 				65 			253		 1
	20 				85 			257		 1
	15 				60 			258		 1
	49 				58 			262		 1
	61 				52 			269		 1
	55 				60 			269		 1
	67 				85 			273		 1
	65 				85 			290		 1
	67 				85 			299		 1
	10 				35 			308		 1
	57 				48 			330		 1
	95 				30 			364		 1
	31 				52 			373		 1
	44 				5 			389		 1
	26 				52 			395		 1
	26 				52 			401		 1
	42 				15 			403		 1
	49 				42 			405		 1
	42 				10 			418		 1
	2 				60 			427		 1
	41 				37 			428		 1
	62 				80 			316		 0
	40 				50 			316		 0
	40 				50 			317		 0
	60 				12 			317		 0
	40 				50 			478		 0
	22 				75 			478		 0
