Number of routes:    		5
Number of unassigned:		12

X_coor		Y_coor		Arr		Accepted
	22 				75 			16		 1
	60 				85 			58		 1
	65 				82 			82		 1
	92 				30 			84		 1
	12 				24 			86		 1
	87 				30 			127		 1
	10 				20 			134		 1
	38 				5 			161		 1
	42 				15 			178		 1
	57 				48 			184		 1
	5 				45 			194		 1
	4 				18 			204		 1
	58 				75 			205		 1
	67 				85 			222		 1
	37 				47 			232		 1
	42 				10 			245		 1
	35 				5 			256		 1
	18 				80 			268		 1
	55 				80 			269		 1
	55 				85 			272		 1
	42 				15 			281		 1
	20 				20 			346		 1
	15 				10 			351		 1
	15 				10 			355		 1
	40 				60 			356		 1
	24 				58 			373		 1
	64 				42 			387		 1
	10 				40 			396		 1
	25 				85 			399		 1
	38 				15 			400		 1
	53 				43 			406		 1
	60 				80 			408		 1
	47 				47 			423		 1
	65 				20 			425		 1
	2 				45 			427		 1
	8 				40 			442		 1
	5 				35 			443		 1
	27 				43 			460		 1
	40 				50 			235		 0
	87 				30 			235		 0
	63 				23 			380		 0
	40 				50 			380		 0
	40 				50 			256		 0
	95 				35 			256		 0
	40 				50 			469		 0
	15 				75 			469		 0
	40 				50 			242		 0
	65 				85 			242		 0
	95 				30 			145		 0
	40 				50 			145		 0
