Number of routes:    		5
Number of unassigned:		16

X_coor		Y_coor		Arr		Accepted
	22 				85 			43		 1
	5 				5 			43		 1
	37 				31 			43		 1
	42 				10 			46		 1
	58 				75 			58		 1
	35 				5 			70		 1
	85 				35 			92		 1
	61 				52 			115		 1
	53 				43 			121		 1
	67 				5 			142		 1
	63 				65 			144		 1
	63 				65 			151		 1
	31 				67 			165		 1
	30 				25 			194		 1
	49 				42 			197		 1
	27 				43 			198		 1
	18 				80 			201		 1
	10 				40 			202		 1
	40 				15 			218		 1
	40 				15 			225		 1
	85 				25 			232		 1
	63 				23 			240		 1
	65 				82 			249		 1
	63 				65 			253		 1
	10 				35 			258		 1
	20 				80 			265		 1
	8 				40 			268		 1
	35 				40 			291		 1
	20 				82 			319		 1
	95 				30 			332		 1
	60 				85 			336		 1
	65 				35 			341		 1
	15 				60 			348		 1
	49 				58 			354		 1
	2 				40 			360		 1
	47 				47 			389		 1
	6 				68 			389		 1
	53 				43 			406		 1
	60 				12 			420		 1
	63 				65 			422		 1
	20 				50 			426		 1
	10 				20 			435		 1
	20 				82 			459		 1
	40 				50 			388		 0
	60 				12 			388		 0
	40 				50 			289		 0
	95 				30 			289		 0
	40 				50 			479		 0
	42 				10 			479		 0
	40 				50 			304		 0
	12 				24 			304		 0
	40 				50 			429		 0
	5 				5 			429		 0
	40 				50 			455		 0
	65 				82 			455		 0
	40 				50 			377		 0
	90 				35 			377		 0
	40 				50 			297		 0
	85 				35 			297		 0
