Number of routes:    		5
Number of unassigned:		8

X_coor		Y_coor		Arr		Accepted
	42 				12 			3		 1
	67 				5 			10		 1
	10 				35 			23		 1
	42 				5 			26		 1
	67 				5 			44		 1
	55 				82 			48		 1
	37 				47 			52		 1
	2 				40 			52		 1
	26 				52 			71		 1
	38 				15 			74		 1
	31 				52 			84		 1
	12 				24 			88		 1
	56 				37 			103		 1
	45 				65 			110		 1
	40 				5 			123		 1
	5 				45 			128		 1
	8 				56 			140		 1
	65 				82 			141		 1
	31 				67 			177		 1
	6 				68 			201		 1
	60 				85 			202		 1
	55 				54 			212		 1
	55 				85 			213		 1
	31 				52 			220		 1
	20 				82 			223		 1
	45 				30 			227		 1
	18 				75 			248		 1
	20 				82 			260		 1
	60 				12 			273		 1
	88 				35 			274		 1
	95 				30 			275		 1
	0 				40 			275		 1
	37 				31 			283		 1
	65 				55 			300		 1
	50 				35 			310		 1
	15 				10 			341		 1
	50 				35 			348		 1
	65 				55 			351		 1
	42 				10 			362		 1
	2 				45 			367		 1
	44 				5 			397		 1
	67 				5 			398		 1
	8 				40 			405		 1
	15 				10 			413		 1
	42 				15 			431		 1
	38 				15 			457		 1
	40 				50 			457		 0
	60 				12 			457		 0
	40 				50 			48		 0
	88 				35 			48		 0
	40 				50 			23		 0
	95 				35 			23		 0
	40 				50 			87		 0
	60 				80 			87		 0
