Number of routes:    		5
Number of unassigned:		2

X_coor		Y_coor		Arr		Accepted
	0 				40 			0		 1
	42 				10 			8		 1
	88 				35 			20		 1
	42 				15 			22		 1
	37 				47 			26		 1
	5 				35 			49		 1
	8 				56 			56		 1
	55 				60 			80		 1
	45 				65 			98		 1
	15 				10 			112		 1
	64 				42 			117		 1
	8 				40 			133		 1
	45 				65 			159		 1
	67 				85 			169		 1
	31 				67 			192		 1
	55 				85 			193		 1
	42 				10 			194		 1
	65 				20 			215		 1
	12 				24 			232		 1
	20 				85 			240		 1
	60 				80 			240		 1
	18 				80 			288		 1
	56 				37 			289		 1
	42 				12 			292		 1
	35 				69 			300		 1
	44 				5 			311		 1
	37 				31 			314		 1
	65 				82 			321		 1
	35 				5 			322		 1
	6 				68 			346		 1
	38 				15 			360		 1
	55 				80 			393		 1
	8 				56 			394		 1
	24 				58 			394		 1
	2 				60 			396		 1
	15 				60 			402		 1
	20 				50 			404		 1
	60 				80 			420		 1
	25 				30 			422		 1
	53 				43 			466		 1
	40 				50 			281		 0
	4 				18 			281		 0
