Number of routes:    		5
Number of unassigned:		6

X_coor		Y_coor		Arr		Accepted
	65 				85 			1		 1
	35 				40 			3		 1
	23 				3 			4		 1
	15 				60 			11		 1
	41 				37 			21		 1
	72 				35 			22		 1
	49 				58 			23		 1
	15 				10 			35		 1
	5 				35 			93		 1
	57 				48 			93		 1
	60 				80 			103		 1
	45 				65 			122		 1
	42 				5 			143		 1
	27 				43 			146		 1
	24 				58 			151		 1
	10 				20 			161		 1
	20 				80 			169		 1
	2 				45 			180		 1
	20 				82 			185		 1
	2 				60 			192		 1
	12 				24 			201		 1
	65 				35 			212		 1
	88 				30 			233		 1
	18 				80 			233		 1
	65 				35 			236		 1
	26 				35 			253		 1
	2 				40 			259		 1
	4 				18 			275		 1
	63 				23 			283		 1
	24 				58 			312		 1
	26 				52 			315		 1
	88 				35 			332		 1
	55 				60 			335		 1
	40 				60 			339		 1
	26 				35 			363		 1
	30 				60 			364		 1
	41 				37 			388		 1
	60 				85 			406		 1
	55 				80 			415		 1
	6 				68 			418		 1
	65 				20 			419		 1
	42 				15 			468		 1
	31 				67 			472		 1
	40 				50 			181		 0
	90 				35 			181		 0
	40 				50 			253		 0
	95 				35 			253		 0
	40 				50 			471		 0
	55 				85 			471		 0
