Number of routes:    		5
Number of unassigned:		6

X_coor		Y_coor		Arr		Accepted
	27 				43 			4		 1
	90 				35 			5		 1
	44 				5 			13		 1
	37 				47 			24		 1
	55 				60 			28		 1
	20 				80 			31		 1
	10 				20 			47		 1
	31 				52 			61		 1
	25 				30 			73		 1
	65 				20 			73		 1
	49 				58 			76		 1
	38 				15 			79		 1
	45 				30 			81		 1
	55 				85 			132		 1
	5 				45 			159		 1
	55 				20 			161		 1
	0 				40 			174		 1
	24 				58 			180		 1
	67 				85 			186		 1
	65 				35 			190		 1
	20 				80 			193		 1
	42 				5 			225		 1
	42 				15 			225		 1
	18 				75 			228		 1
	24 				58 			231		 1
	55 				54 			232		 1
	37 				47 			236		 1
	40 				15 			242		 1
	20 				50 			260		 1
	55 				60 			262		 1
	42 				5 			265		 1
	0 				40 			273		 1
	55 				80 			274		 1
	62 				80 			278		 1
	65 				82 			285		 1
	35 				5 			285		 1
	65 				55 			291		 1
	60 				80 			292		 1
	61 				52 			299		 1
	8 				40 			306		 1
	15 				60 			314		 1
	8 				40 			323		 1
	10 				20 			334		 1
	8 				40 			335		 1
	31 				67 			335		 1
	27 				43 			340		 1
	21 				24 			355		 1
	37 				31 			409		 1
	2 				40 			414		 1
	40 				5 			438		 1
	40 				5 			441		 1
	15 				80 			454		 1
	0 				45 			457		 1
	18 				75 			461		 1
	40 				50 			35		 0
	4 				18 			35		 0
	40 				50 			282		 0
	15 				10 			282		 0
	40 				50 			284		 0
	18 				80 			284		 0
