Number of routes:    		5
Number of unassigned:		6

X_coor		Y_coor		Arr		Accepted
	65 				55 			1		 1
	8 				45 			3		 1
	49 				58 			9		 1
	37 				47 			16		 1
	20 				50 			28		 1
	26 				35 			37		 1
	57 				29 			56		 1
	10 				20 			64		 1
	24 				58 			65		 1
	20 				20 			81		 1
	4 				18 			93		 1
	63 				65 			101		 1
	60 				12 			110		 1
	20 				82 			111		 1
	50 				35 			117		 1
	42 				15 			139		 1
	0 				40 			151		 1
	42 				15 			156		 1
	55 				60 			160		 1
	31 				52 			176		 1
	15 				10 			180		 1
	18 				75 			191		 1
	27 				43 			199		 1
	18 				80 			213		 1
	65 				20 			215		 1
	88 				35 			235		 1
	21 				24 			241		 1
	42 				12 			247		 1
	40 				5 			277		 1
	53 				43 			281		 1
	65 				20 			284		 1
	22 				85 			296		 1
	72 				35 			319		 1
	20 				82 			321		 1
	49 				58 			333		 1
	37 				47 			335		 1
	64 				42 			341		 1
	41 				37 			378		 1
	42 				12 			394		 1
	45 				30 			399		 1
	10 				20 			403		 1
	26 				52 			404		 1
	42 				12 			405		 1
	88 				30 			417		 1
	63 				65 			444		 1
	37 				47 			452		 1
	24 				58 			461		 1
	45 				65 			470		 1
	40 				50 			277		 0
	65 				82 			277		 0
	40 				50 			313		 0
	23 				3 			313		 0
	40 				50 			274		 0
	10 				20 			274		 0
