Number of routes:    		5
Number of unassigned:		6

X_coor		Y_coor		Arr		Accepted
	6 				68 			15		 1
	40 				15 			37		 1
	8 				40 			47		 1
	18 				80 			61		 1
	42 				5 			86		 1
	88 				30 			86		 1
	8 				56 			91		 1
	44 				5 			115		 1
	25 				30 			116		 1
	50 				35 			119		 1
	10 				40 			127		 1
	42 				10 			151		 1
	26 				52 			152		 1
	62 				80 			165		 1
	38 				15 			170		 1
	18 				80 			171		 1
	38 				5 			173		 1
	18 				80 			187		 1
	8 				45 			190		 1
	5 				5 			190		 1
	37 				31 			213		 1
	44 				5 			225		 1
	24 				58 			233		 1
	72 				35 			239		 1
	61 				52 			244		 1
	57 				29 			253		 1
	12 				24 			274		 1
	18 				75 			293		 1
	65 				55 			301		 1
	31 				67 			301		 1
	60 				80 			320		 1
	42 				10 			327		 1
	40 				5 			336		 1
	10 				40 			337		 1
	8 				45 			353		 1
	5 				35 			370		 1
	50 				35 			371		 1
	20 				80 			385		 1
	60 				12 			389		 1
	45 				30 			390		 1
	2 				40 			400		 1
	35 				69 			419		 1
	50 				35 			420		 1
	55 				20 			426		 1
	25 				85 			436		 1
	64 				42 			444		 1
	38 				5 			452		 1
	63 				65 			456		 1
	40 				50 			444		 0
	67 				85 			444		 0
	40 				50 			461		 0
	2 				40 			461		 0
	40 				50 			106		 0
	88 				35 			106		 0
