Number of routes:    		5
Number of unassigned:		6

X_coor		Y_coor		Arr		Accepted
	50 				35 			9		 1
	8 				40 			26		 1
	10 				20 			61		 1
	42 				15 			65		 1
	12 				24 			84		 1
	88 				30 			105		 1
	49 				42 			122		 1
	35 				40 			127		 1
	55 				54 			156		 1
	2 				45 			170		 1
	55 				85 			176		 1
	30 				60 			188		 1
	22 				85 			196		 1
	45 				30 			211		 1
	64 				42 			214		 1
	35 				69 			222		 1
	60 				85 			240		 1
	50 				35 			250		 1
	15 				10 			265		 1
	5 				35 			266		 1
	63 				23 			279		 1
	37 				31 			303		 1
	42 				12 			313		 1
	85 				35 			315		 1
	5 				5 			316		 1
	65 				55 			343		 1
	55 				60 			371		 1
	61 				52 			383		 1
	42 				12 			395		 1
	60 				80 			400		 1
	40 				5 			402		 1
	2 				60 			408		 1
	24 				58 			414		 1
	20 				80 			418		 1
	8 				45 			419		 1
	41 				37 			419		 1
	55 				82 			426		 1
	62 				80 			430		 1
	42 				10 			448		 1
	55 				20 			457		 1
	40 				50 			463		 0
	4 				18 			463		 0
	40 				50 			479		 0
	20 				85 			479		 0
	40 				50 			295		 0
	88 				30 			295		 0
