Number of routes:    		5
Number of unassigned:		6

X_coor		Y_coor		Arr		Accepted
	72 				35 			30		 1
	55 				80 			33		 1
	55 				60 			52		 1
	10 				20 			62		 1
	85 				35 			67		 1
	90 				35 			81		 1
	25 				30 			83		 1
	4 				18 			85		 1
	10 				40 			87		 1
	40 				60 			93		 1
	38 				15 			98		 1
	47 				47 			135		 1
	20 				85 			144		 1
	42 				15 			153		 1
	42 				15 			157		 1
	42 				5 			163		 1
	30 				25 			177		 1
	22 				85 			199		 1
	8 				45 			199		 1
	35 				40 			203		 1
	63 				65 			211		 1
	90 				35 			221		 1
	87 				30 			225		 1
	40 				60 			228		 1
	35 				5 			229		 1
	62 				80 			234		 1
	38 				15 			234		 1
	95 				35 			250		 1
	40 				60 			278		 1
	95 				35 			281		 1
	49 				58 			333		 1
	49 				58 			337		 1
	95 				35 			338		 1
	38 				5 			341		 1
	35 				69 			347		 1
	61 				52 			347		 1
	55 				82 			354		 1
	56 				37 			355		 1
	15 				75 			377		 1
	72 				35 			388		 1
	56 				37 			402		 1
	90 				35 			402		 1
	60 				80 			404		 1
	20 				85 			415		 1
	55 				82 			422		 1
	0 				45 			431		 1
	2 				60 			456		 1
	27 				43 			459		 1
	30 				60 			463		 1
	40 				50 			60		 0
	85 				25 			60		 0
	40 				50 			464		 0
	60 				85 			464		 0
	40 				50 			335		 0
	67 				5 			335		 0
