Number of routes:    		5
Number of unassigned:		8

X_coor		Y_coor		Arr		Accepted
	42 				5 			25		 1
	38 				15 			30		 1
	55 				54 			32		 1
	22 				75 			32		 1
	40 				60 			70		 1
	12 				24 			100		 1
	18 				75 			102		 1
	0 				45 			111		 1
	63 				65 			122		 1
	10 				20 			131		 1
	38 				15 			134		 1
	41 				37 			137		 1
	45 				65 			168		 1
	8 				56 			170		 1
	2 				45 			179		 1
	18 				75 			198		 1
	20 				85 			213		 1
	57 				29 			218		 1
	44 				5 			218		 1
	42 				15 			227		 1
	63 				23 			237		 1
	62 				80 			241		 1
	27 				43 			250		 1
	58 				75 			283		 1
	24 				58 			285		 1
	5 				35 			285		 1
	47 				47 			301		 1
	42 				15 			313		 1
	41 				37 			333		 1
	37 				31 			336		 1
	2 				60 			338		 1
	4 				18 			348		 1
	92 				30 			351		 1
	49 				42 			366		 1
	10 				20 			366		 1
	47 				47 			383		 1
	47 				47 			423		 1
	31 				52 			432		 1
	49 				42 			460		 1
	15 				60 			475		 1
	40 				50 			454		 0
	95 				35 			454		 0
	40 				50 			149		 0
	95 				30 			149		 0
	40 				50 			454		 0
	67 				5 			454		 0
	40 				50 			210		 0
	10 				20 			210		 0
