Number of routes:    		5
Number of unassigned:		14

X_coor		Y_coor		Arr		Accepted
	88 				30 			8		 1
	63 				23 			9		 1
	24 				58 			23		 1
	55 				85 			44		 1
	42 				10 			47		 1
	60 				85 			54		 1
	65 				55 			62		 1
	20 				20 			100		 1
	0 				40 			101		 1
	22 				85 			102		 1
	20 				82 			108		 1
	60 				80 			119		 1
	20 				20 			120		 1
	8 				56 			125		 1
	0 				45 			129		 1
	55 				54 			131		 1
	2 				60 			144		 1
	10 				35 			162		 1
	58 				75 			170		 1
	25 				85 			189		 1
	22 				75 			200		 1
	24 				58 			202		 1
	56 				37 			214		 1
	35 				5 			223		 1
	65 				20 			229		 1
	49 				42 			240		 1
	65 				85 			254		 1
	90 				35 			258		 1
	65 				35 			265		 1
	49 				58 			277		 1
	22 				85 			278		 1
	49 				58 			281		 1
	44 				5 			303		 1
	64 				42 			309		 1
	26 				35 			322		 1
	65 				35 			324		 1
	37 				47 			329		 1
	30 				60 			335		 1
	58 				75 			335		 1
	37 				31 			357		 1
	15 				75 			360		 1
	44 				5 			367		 1
	30 				25 			383		 1
	20 				85 			390		 1
	55 				60 			403		 1
	87 				30 			424		 1
	24 				58 			426		 1
	65 				85 			427		 1
	62 				80 			438		 1
	40 				50 			153		 0
	67 				5 			153		 0
	40 				50 			371		 0
	90 				35 			371		 0
	40 				50 			251		 0
	85 				25 			251		 0
	40 				50 			465		 0
	23 				3 			465		 0
	40 				50 			165		 0
	20 				85 			165		 0
	40 				50 			27		 0
	92 				30 			27		 0
	40 				50 			469		 0
	95 				35 			469		 0
