Number of routes:    		5
Number of unassigned:		14

X_coor		Y_coor		Arr		Accepted
	58 				75 			1		 1
	55 				20 			4		 1
	35 				5 			50		 1
	41 				37 			50		 1
	35 				69 			54		 1
	85 				25 			58		 1
	22 				75 			63		 1
	15 				10 			81		 1
	30 				25 			82		 1
	22 				75 			105		 1
	20 				85 			109		 1
	22 				75 			112		 1
	5 				45 			114		 1
	5 				5 			131		 1
	20 				50 			131		 1
	25 				85 			136		 1
	55 				80 			143		 1
	55 				20 			166		 1
	53 				43 			168		 1
	4 				18 			202		 1
	88 				35 			203		 1
	92 				30 			203		 1
	87 				30 			203		 1
	50 				35 			241		 1
	40 				60 			246		 1
	37 				47 			253		 1
	40 				60 			296		 1
	55 				85 			298		 1
	30 				60 			307		 1
	21 				24 			309		 1
	45 				65 			314		 1
	38 				5 			320		 1
	60 				85 			334		 1
	20 				85 			343		 1
	47 				47 			348		 1
	22 				75 			367		 1
	20 				82 			368		 1
	45 				30 			382		 1
	53 				43 			402		 1
	55 				54 			428		 1
	26 				52 			433		 1
	38 				5 			439		 1
	37 				47 			458		 1
	26 				52 			467		 1
	30 				60 			478		 1
	40 				50 			112		 0
	4 				18 			112		 0
	40 				50 			101		 0
	67 				85 			101		 0
	40 				50 			170		 0
	87 				30 			170		 0
	40 				50 			171		 0
	60 				85 			171		 0
	40 				50 			474		 0
	60 				85 			474		 0
	40 				50 			464		 0
	22 				85 			464		 0
	40 				50 			468		 0
	55 				85 			468		 0
