Number of routes:    		5
Number of unassigned:		24

X_coor		Y_coor		Arr		Accepted
	4 				18 			11		 1
	20 				20 			17		 1
	8 				40 			51		 1
	67 				85 			53		 1
	42 				10 			64		 1
	57 				48 			65		 1
	60 				85 			73		 1
	65 				20 			85		 1
	49 				42 			106		 1
	42 				12 			114		 1
	85 				35 			120		 1
	30 				25 			127		 1
	88 				35 			130		 1
	0 				40 			140		 1
	44 				5 			144		 1
	8 				45 			153		 1
	25 				85 			165		 1
	22 				85 			176		 1
	15 				80 			181		 1
	55 				82 			225		 1
	60 				12 			225		 1
	62 				80 			230		 1
	95 				30 			237		 1
	62 				80 			288		 1
	23 				3 			295		 1
	15 				60 			332		 1
	60 				80 			341		 1
	25 				30 			342		 1
	55 				85 			356		 1
	0 				45 			367		 1
	20 				80 			386		 1
	8 				45 			397		 1
	57 				29 			402		 1
	65 				35 			412		 1
	55 				54 			422		 1
	37 				31 			473		 1
	40 				50 			85		 0
	90 				35 			85		 0
	40 				50 			340		 0
	85 				25 			340		 0
	40 				50 			454		 0
	88 				30 			454		 0
	40 				50 			108		 0
	95 				30 			108		 0
	40 				50 			470		 0
	95 				35 			470		 0
	40 				50 			154		 0
	65 				85 			154		 0
	40 				50 			456		 0
	15 				10 			456		 0
	40 				50 			464		 0
	85 				35 			464		 0
	40 				50 			26		 0
	90 				35 			26		 0
	40 				50 			139		 0
	22 				85 			139		 0
	40 				50 			448		 0
	92 				30 			448		 0
	40 				50 			353		 0
	85 				25 			353		 0
