Number of routes:    		5
Number of unassigned:		6

X_coor		Y_coor		Arr		Accepted
	25 				30 			5		 1
	55 				82 			7		 1
	21 				24 			12		 1
	0 				45 			18		 1
	18 				80 			27		 1
	22 				85 			45		 1
	40 				60 			45		 1
	65 				35 			76		 1
	72 				35 			91		 1
	63 				65 			97		 1
	72 				35 			102		 1
	15 				60 			121		 1
	5 				5 			134		 1
	42 				15 			134		 1
	55 				20 			151		 1
	90 				35 			169		 1
	85 				35 			170		 1
	92 				30 			175		 1
	2 				45 			181		 1
	31 				67 			207		 1
	18 				80 			209		 1
	60 				85 			211		 1
	40 				60 			214		 1
	40 				60 			217		 1
	65 				82 			219		 1
	20 				85 			228		 1
	31 				67 			229		 1
	55 				82 			230		 1
	64 				42 			247		 1
	41 				37 			255		 1
	0 				40 			259		 1
	21 				24 			287		 1
	61 				52 			313		 1
	21 				24 			315		 1
	23 				3 			338		 1
	61 				52 			356		 1
	40 				5 			382		 1
	63 				65 			412		 1
	55 				85 			442		 1
	35 				5 			446		 1
	40 				50 			230		 0
	35 				5 			230		 0
	40 				50 			458		 0
	87 				30 			458		 0
	40 				50 			189		 0
	88 				35 			189		 0
