Number of routes:    		5
Number of unassigned:		2

X_coor		Y_coor		Arr		Accepted
	38 				15 			1		 1
	8 				40 			2		 1
	0 				40 			21		 1
	26 				35 			30		 1
	21 				24 			31		 1
	65 				85 			39		 1
	20 				82 			44		 1
	25 				85 			64		 1
	38 				15 			78		 1
	45 				65 			84		 1
	57 				29 			88		 1
	55 				82 			88		 1
	55 				20 			104		 1
	22 				85 			128		 1
	31 				67 			128		 1
	2 				40 			144		 1
	21 				24 			155		 1
	62 				80 			183		 1
	87 				30 			187		 1
	37 				31 			229		 1
	10 				40 			230		 1
	55 				82 			236		 1
	30 				60 			241		 1
	12 				24 			241		 1
	10 				40 			265		 1
	20 				50 			284		 1
	58 				75 			288		 1
	62 				80 			302		 1
	18 				75 			306		 1
	60 				80 			312		 1
	27 				43 			319		 1
	10 				40 			333		 1
	18 				80 			337		 1
	41 				37 			345		 1
	20 				50 			393		 1
	10 				40 			415		 1
	65 				55 			418		 1
	20 				80 			422		 1
	31 				52 			433		 1
	47 				47 			433		 1
	30 				60 			460		 1
	5 				35 			461		 1
	38 				15 			467		 1
	40 				15 			472		 1
	26 				35 			476		 1
	31 				52 			479		 1
	40 				50 			448		 0
	87 				30 			448		 0
