Number of routes:    		5
Number of unassigned:		16

X_coor		Y_coor		Arr		Accepted
	8 				56 			16		 1
	58 				75 			19		 1
	42 				15 			43		 1
	21 				24 			45		 1
	21 				24 			54		 1
	42 				5 			55		 1
	0 				45 			62		 1
	6 				68 			70		 1
	5 				35 			87		 1
	41 				37 			88		 1
	60 				12 			91		 1
	25 				30 			126		 1
	22 				85 			142		 1
	5 				35 			153		 1
	42 				15 			155		 1
	8 				45 			158		 1
	88 				35 			166		 1
	40 				15 			167		 1
	42 				10 			173		 1
	5 				35 			182		 1
	50 				35 			191		 1
	49 				58 			203		 1
	5 				45 			215		 1
	42 				12 			227		 1
	42 				5 			228		 1
	2 				60 			230		 1
	26 				52 			238		 1
	45 				30 			252		 1
	41 				37 			259		 1
	24 				58 			304		 1
	21 				24 			309		 1
	60 				80 			317		 1
	35 				40 			321		 1
	20 				85 			330		 1
	60 				80 			330		 1
	65 				85 			331		 1
	15 				80 			339		 1
	40 				60 			355		 1
	65 				35 			357		 1
	55 				80 			371		 1
	26 				35 			385		 1
	45 				30 			400		 1
	2 				60 			403		 1
	30 				60 			415		 1
	23 				3 			418		 1
	20 				20 			439		 1
	63 				23 			441		 1
	12 				24 			441		 1
	6 				68 			458		 1
	22 				75 			459		 1
	57 				29 			461		 1
	40 				50 			342		 0
	10 				20 			342		 0
	65 				82 			79		 0
	40 				50 			79		 0
	40 				50 			428		 0
	6 				68 			428		 0
	40 				50 			440		 0
	0 				40 			440		 0
	40 				50 			462		 0
	88 				35 			462		 0
	40 				50 			142		 0
	5 				5 			142		 0
	40 				50 			357		 0
	23 				3 			357		 0
	40 				50 			24		 0
	88 				35 			24		 0
