Number of routes:    		5
Number of unassigned:		6

X_coor		Y_coor		Arr		Accepted
	55 				82 			31		 1
	63 				65 			51		 1
	49 				58 			60		 1
	45 				65 			75		 1
	67 				5 			80		 1
	18 				80 			94		 1
	67 				5 			95		 1
	30 				60 			103		 1
	21 				24 			126		 1
	12 				24 			141		 1
	62 				80 			142		 1
	55 				60 			152		 1
	49 				58 			159		 1
	60 				12 			169		 1
	60 				12 			198		 1
	55 				80 			203		 1
	0 				40 			210		 1
	60 				80 			211		 1
	63 				23 			215		 1
	55 				85 			216		 1
	27 				43 			219		 1
	40 				15 			261		 1
	35 				40 			266		 1
	15 				75 			276		 1
	18 				75 			284		 1
	40 				60 			293		 1
	25 				85 			298		 1
	55 				54 			299		 1
	2 				45 			300		 1
	8 				56 			310		 1
	62 				80 			311		 1
	42 				10 			322		 1
	0 				40 			324		 1
	40 				5 			353		 1
	0 				40 			370		 1
	37 				47 			376		 1
	20 				20 			377		 1
	57 				29 			394		 1
	15 				75 			406		 1
	22 				75 			407		 1
	37 				31 			409		 1
	31 				67 			422		 1
	87 				30 			431		 1
	45 				65 			433		 1
	35 				40 			446		 1
	2 				45 			448		 1
	31 				52 			452		 1
	31 				52 			460		 1
	30 				60 			476		 1
	40 				50 			470		 0
	88 				35 			470		 0
	40 				50 			132		 0
	92 				30 			132		 0
	40 				50 			53		 0
	5 				5 			53		 0
