Number of routes:    		5
Number of unassigned:		6

X_coor		Y_coor		Arr		Accepted
	6 				68 			25		 1
	57 				29 			53		 1
	20 				50 			61		 1
	38 				15 			74		 1
	8 				40 			85		 1
	20 				85 			102		 1
	65 				20 			140		 1
	20 				85 			176		 1
	55 				85 			177		 1
	53 				43 			215		 1
	63 				23 			216		 1
	60 				85 			218		 1
	2 				40 			228		 1
	57 				29 			230		 1
	85 				35 			244		 1
	27 				43 			247		 1
	4 				18 			262		 1
	30 				25 			269		 1
	45 				65 			271		 1
	38 				5 			294		 1
	12 				24 			295		 1
	49 				42 			302		 1
	4 				18 			314		 1
	18 				80 			318		 1
	55 				85 			346		 1
	88 				30 			348		 1
	58 				75 			355		 1
	8 				56 			391		 1
	55 				20 			391		 1
	26 				52 			396		 1
	37 				47 			398		 1
	63 				65 			399		 1
	18 				75 			410		 1
	20 				80 			436		 1
	0 				45 			437		 1
	5 				45 			440		 1
	40 				60 			441		 1
	35 				69 			456		 1
	18 				75 			457		 1
	5 				5 			363		 0
	40 				50 			363		 0
	40 				50 			475		 0
	20 				80 			475		 0
	40 				50 			287		 0
	85 				35 			287		 0
