Number of routes:    		5
Number of unassigned:		4

X_coor		Y_coor		Arr		Accepted
	60 				85 			1		 1
	72 				35 			3		 1
	38 				15 			8		 1
	85 				35 			21		 1
	24 				58 			29		 1
	25 				85 			41		 1
	15 				10 			42		 1
	8 				56 			47		 1
	45 				65 			48		 1
	55 				85 			69		 1
	65 				85 			74		 1
	60 				85 			80		 1
	50 				35 			110		 1
	15 				60 			118		 1
	10 				35 			138		 1
	30 				60 			141		 1
	65 				55 			148		 1
	92 				30 			160		 1
	55 				60 			174		 1
	5 				35 			212		 1
	15 				10 			224		 1
	10 				35 			226		 1
	26 				35 			231		 1
	44 				5 			237		 1
	53 				43 			259		 1
	45 				30 			260		 1
	22 				85 			272		 1
	44 				5 			275		 1
	63 				23 			289		 1
	49 				58 			300		 1
	61 				52 			326		 1
	0 				45 			366		 1
	15 				80 			371		 1
	20 				20 			387		 1
	21 				24 			415		 1
	2 				45 			430		 1
	31 				52 			449		 1
	26 				35 			465		 1
	37 				47 			469		 1
	40 				50 			466		 0
	18 				80 			466		 0
	40 				50 			72		 0
	85 				25 			72		 0
